"district","address","lng","lat","date"
"浦东新区","上海市浦东新区思浦路15弄",121.49998277277055,31.164508710192244,"2022-06-03"
"黄浦区","上海市黄浦区巨鹿路395弄6月3日已通报",121.4648954985341,31.228566938548187,"2022-06-03"
"黄浦区","上海市黄浦区已对相关居住地落实终末消毒措施等",121.49158559252436,31.23724715206362,"2022-06-03"
"静安区","上海市静安区长乐路500弄",121.46371045390534,31.226435725621897,"2022-06-03"
"静安区","上海市静安区老沪太路270号",121.45763332729979,31.27400517319592,"2022-06-03"
"静安区","上海市静安区临汾路380弄",121.46855995620095,31.31818688632554,"2022-06-03"
"静安区","上海市静安区曲沃路373弄",121.45050850697794,31.31962707702513,"2022-06-03"
"静安区","上海市静安区武定西路1189号",121.44209497757149,31.23269088723708,"2022-06-03"
"徐汇区","上海市徐汇区新乐路58弄6月3日已通报",121.46326570284735,31.223724915075216,"2022-06-03"
"虹口区","上海市虹口区四平路621弄",121.5005054967468,31.277798353549326,"2022-06-03"
"宝山区","上海市宝山区乾溪路250弄6月3日已通报",121.41783803388557,31.31019610004888,"2022-06-03"
