"date","district","group","n"
2022-04-18,"浦东新区","isolation",7582
2022-04-18,"黄浦区","isolation",2878
2022-04-18,"徐汇区","isolation",483
2022-04-18,"长宁区","isolation",480
2022-04-18,"静安区","isolation",803
2022-04-18,"普陀区","isolation",349
2022-04-18,"虹口区","isolation",853
2022-04-18,"杨浦区","isolation",415
2022-04-18,"闵行区","isolation",1050
2022-04-18,"宝山区","isolation",823
2022-04-18,"嘉定区","isolation",513
2022-04-18,"金山区","isolation",4
2022-04-18,"松江区","isolation",570
2022-04-18,"青浦区","isolation",165
2022-04-18,"奉贤区","isolation",12
2022-04-18,"崇明区","isolation",18
2022-04-18,"浦东新区","screen",174
2022-04-18,"黄浦区","screen",83
2022-04-18,"徐汇区","screen",21
2022-04-18,"长宁区","screen",7
2022-04-18,"静安区","screen",4
2022-04-18,"普陀区","screen",1
2022-04-18,"虹口区","screen",6
2022-04-18,"杨浦区","screen",2
2022-04-18,"闵行区","screen",10
2022-04-18,"宝山区","screen",4
2022-04-18,"嘉定区","screen",3
2022-04-18,"松江区","screen",1
2022-04-18,"青浦区","screen",15
2022-04-18,"崇明区","screen",3
