"date","district","group","n"
"2022-04-28","浦东新区","isolation",1950
"2022-04-28","黄浦区","isolation",1286
"2022-04-28","徐汇区","isolation",1053
"2022-04-28","长宁区","isolation",384
"2022-04-28","静安区","isolation",1008
"2022-04-28","普陀区","isolation",138
"2022-04-28","虹口区","isolation",905
"2022-04-28","杨浦区","isolation",733
"2022-04-28","闵行区","isolation",351
"2022-04-28","宝山区","isolation",945
"2022-04-28","嘉定区","isolation",356
"2022-04-28","金山区","isolation",20
"2022-04-28","松江区","isolation",145
"2022-04-28","青浦区","isolation",132
"2022-04-28","奉贤区","isolation",3
"2022-04-28","崇明区","isolation",35
"2022-04-28","浦东新区","screen",66
"2022-04-28","静安区","screen",7
"2022-04-28","普陀区","screen",1
"2022-04-28","闵行区","screen",1
"2022-04-28","宝山区","screen",21
"2022-04-28","松江区","screen",5
