"district","address","lng","lat","date"
"宝山区","上海市宝山区大华路869弄",121.423214033041,31.2817445296635,2022-03-17
"宝山区","上海市宝山区华灵路1681弄",121.415674375234,31.2867437109505,2022-03-17
"宝山区","上海市宝山区环镇北路500弄",121.412132805761,31.3132362828837,2022-03-17
"宝山区","上海市宝山区菊太路999弄",121.368825676786,31.3562420443272,2022-03-17
"宝山区","上海市宝山区祁华路655号",121.380135432987,31.3254823175046,2022-03-17
"宝山区","上海市宝山区上大路2弄",121.496563013525,31.4102794734761,2022-03-17
"宝山区","上海市宝山区淞南四村",121.499068387592,31.3513775739445,2022-03-17
"宝山区","上海市宝山区泰和西路3511弄",121.406709016753,31.3534058680325,2022-03-17
"宝山区","上海市宝山区新村路789弄",121.424988635576,31.272399076267,2022-03-17
"宝山区","上海市宝山区怡华苑路188弄",121.426743385559,31.2781410060783,2022-03-17
"宝山区","上海市宝山区真华路1030弄",121.417923103417,31.2807429947534,2022-03-17
"宝山区","上海市宝山区竹韵路58弄",121.452594462203,31.3713189153604,2022-03-17
"崇明区","上海市崇明区猛东村",121.382124101725,31.7442961417276,2022-03-17
"崇明区","上海市崇明区西部生活区",121.743870562796,31.3759068759587,2022-03-17
"奉贤区","上海市奉贤区南桥韩村路85号",121.470398428258,30.9462974033495,2022-03-17
"奉贤区","上海市奉贤区泰南新村",121.567322897868,30.9863583658089,2022-03-17
"虹口区","上海市虹口区宝山路888弄",121.48602867464,31.2698177664032,2022-03-17
"虹口区","上海市虹口区车站北路732弄",121.472886465029,31.3033777921135,2022-03-17
"虹口区","上海市虹口区广灵二路385号",121.477487226529,31.2878672304031,2022-03-17
"虹口区","上海市虹口区广中路680弄",121.469993921287,31.2828728927336,2022-03-17
"虹口区","上海市虹口区凉城四村",121.478733445763,31.2989852010278,2022-03-17
"虹口区","上海市虹口区四川北路1906弄",121.491894250298,31.2679382026318,2022-03-17
"虹口区","上海市虹口区四达路58弄",121.497159308722,31.2730979227972,2022-03-17
"黄浦区","上海市黄浦区黄陂南路783号",121.484188226311,31.2182709407797,2022-03-17
"黄浦区","上海市黄浦区济南路181弄",121.457022120231,31.2357021766671,2022-03-17
"黄浦区","上海市黄浦区建德路4号",121.474985041446,31.2158387433694,2022-03-17
"黄浦区","上海市黄浦区顺昌路550弄",121.485579971037,31.2177418472914,2022-03-17
"黄浦区","上海市黄浦区顺昌路590号",121.486152910292,31.2171541508583,2022-03-17
"黄浦区","上海市黄浦区顺昌路600号",121.48619495099,31.2169982701684,2022-03-17
"黄浦区","上海市黄浦区顺昌路612弄",121.485696301601,31.2166139332131,2022-03-17
