"district","address","lng","lat","date"
"宝山区","上海市宝山区共富路183弄",121.43752511778115,31.356750463874455,"2022-03-15"
"宝山区","上海市宝山区呼玛二村",121.4533096930497,31.34725655242708,"2022-03-15"
"宝山区","上海市宝山区岭南路1288弄",121.46344760971311,31.332028655377126,"2022-03-15"
"宝山区","上海市宝山区祁连二村",121.38412399928224,31.320696909759338,"2022-03-15"
"宝山区","上海市宝山区双城路803弄",121.49352656123978,31.393286183383285,"2022-03-15"
"宝山区","上海市宝山区泗塘五村",121.46657137729352,31.340141093093475,"2022-03-15"
"宝山区","上海市宝山区永顺路81弄",121.35597200290503,31.418369991332277,"2022-03-15"
"宝山区","上海市宝山区长江路868号",121.49043683943822,31.35208785581294,"2022-03-15"
"宝山区","上海市宝山区真华路1030弄",121.41792310341735,31.280742994753364,"2022-03-15"
"奉贤区","上海市奉贤区多元工贸城",121.47529985261177,30.974903990755198,"2022-03-15"
"奉贤区","上海市奉贤区横桥村",121.78253596754011,30.926492933499492,"2022-03-15"
"奉贤区","上海市奉贤区万顺路2768弄",121.52046907907834,30.9790229020092,"2022-03-15"
"奉贤区","上海市奉贤区五宅村",121.49420217681384,30.99850837562529,"2022-03-15"
"奉贤区","上海市奉贤区新四平公路467弄",121.74568684670696,30.898290892527683,"2022-03-15"
"虹口区","上海市虹口区虬江支路181号",121.48973050181571,31.259924592610552,"2022-03-15"
"虹口区","上海市虹口区三门支路738弄",121.48696048694515,31.320559479511363,"2022-03-15"
"虹口区","上海市虹口区四川北路1006号",121.48912998458229,31.262768860028768,"2022-03-15"
"虹口区","上海市虹口区逸仙路288弄",121.49374179523997,31.304442720359262,"2022-03-15"
"黄浦区","上海市黄浦区淡水路214弄",121.47901048318184,31.22338754436811,"2022-03-15"
"黄浦区","上海市黄浦区广东路543号",121.48757789232216,31.237774668670987,"2022-03-15"
"黄浦区","上海市黄浦区蒙自路481弄",121.48610619840515,31.208086543388944,"2022-03-15"
"黄浦区","上海市黄浦区顺昌路612弄",121.48569630160095,31.216613933213083,"2022-03-15"
"黄浦区","上海市黄浦区思南路26弄",121.47224929693044,31.224894354510305,"2022-03-15"
"黄浦区","上海市黄浦区五里桥路39弄",121.48982132050276,31.210184818283842,"2022-03-15"
