"district","address","lng","lat","date"
"浦东新区","上海市浦东新区川沙新镇储店村南张家宅",121.74037058486834,31.143527450316178,"2022-05-24"
"浦东新区","上海市浦东新区东沟四村",121.58094785685981,31.29719208197991,"2022-05-24"
"浦东新区","上海市浦东新区芳华路371弄",121.56442550327588,31.203020685498792,"2022-05-24"
"浦东新区","上海市浦东新区高桥镇南塘村",121.5746809183,31.34539427690696,"2022-05-24"
"浦东新区","上海市浦东新区海纳路490弄工地生活区",121.67528628456776,31.297291824890852,"2022-05-24"
"浦东新区","上海市浦东新区环镇东路200弄",121.61055241324665,31.02659962387937,"2022-05-24"
"浦东新区","上海市浦东新区惠南镇陆楼村",121.77125998762611,31.080426105869773,"2022-05-24"
"浦东新区","上海市浦东新区金港路121号生活区",121.61555516646226,31.264171399185773,"2022-05-24"
"浦东新区","上海市浦东新区崂山三村",121.52639681747759,31.238932508563483,"2022-05-24"
"浦东新区","上海市浦东新区浦东大道140弄",121.52166903557857,31.244048831438676,"2022-05-24"
"浦东新区","上海市浦东新区乳山路313弄",121.52639681747759,31.238932508563483,"2022-05-24"
"浦东新区","上海市浦东新区三林镇天花庵村南陈队大陈家宅",121.53193954213525,31.128535900177152,"2022-05-24"
"浦东新区","上海市浦东新区三林镇新春村方家队方巷",121.48507108096601,31.129238448295137,"2022-05-24"
"浦东新区","上海市浦东新区三舒路181弄",121.52553031198265,31.139159418419815,"2022-05-24"
"浦东新区","上海市浦东新区商城路918弄",121.52874947960822,31.23782785243076,"2022-05-24"
"浦东新区","上海市浦东新区沈家弄路877弄",121.55290653172145,31.244431203293697,"2022-05-24"
"浦东新区","上海市浦东新区耀华路260号",121.4951494399741,31.180989442219158,"2022-05-24"
"浦东新区","上海市浦东新区永泰路136弄",121.51114125432383,31.140667892100943,"2022-05-24"
"浦东新区","上海市浦东新区羽山路383弄",121.55038328137447,31.239109425236762,"2022-05-24"
"浦东新区","上海市浦东新区张江镇劳动村吴家宅北",121.6390159419747,31.185271265739956,"2022-05-24"
"浦东新区","上海市浦东新区中科路2500弄",121.64225927401847,31.19489787699694,"2022-05-24"
"浦东新区","上海市浦东新区中科路2635弄",121.64420248849765,31.19692918571442,"2022-05-24"
"浦东新区","上海市浦东新区祝家港路399弄",121.59834659729927,31.11752350025074,"2022-05-24"
"黄浦区","上海市黄浦区保屯路99弄",121.4967787865081,31.213092289398723,"2022-05-24"
"黄浦区","上海市黄浦区北京东路431弄",121.48868846742414,31.24544624864965,"2022-05-24"
"黄浦区","上海市黄浦区淡水路229弄",121.48032443465128,31.222361837307538,"2022-05-24"
"黄浦区","上海市黄浦区方斜路269号",121.49163589763292,31.221482959693272,"2022-05-24"
"黄浦区","上海市黄浦区海潮路93弄",121.50591203828914,31.214961528834515,"2022-05-24"
"黄浦区","上海市黄浦区黄河路229号",121.47611928689798,31.24266011533831,"2022-05-24"
"黄浦区","上海市黄浦区金陵东路87号",121.49671527630855,31.23678454981611,"2022-05-24"
"黄浦区","上海市黄浦区局门路241弄",121.48761041098162,31.212027091902875,"2022-05-24"
"黄浦区","上海市黄浦区聚奎新村",121.50270850117947,31.22949600466016,"2022-05-24"
"黄浦区","上海市黄浦区丽园路448弄",121.48931791009498,31.213919206614534,"2022-05-24"
"黄浦区","上海市黄浦区丽园路842弄",121.483621395534,31.211378208045655,"2022-05-24"
"黄浦区","上海市黄浦区龙华东路888弄",121.47773012833846,31.19906060703334,"2022-05-24"
"黄浦区","上海市黄浦区陆家宅支路27号",121.5028327368315,31.230081693695197,"2022-05-24"
"黄浦区","上海市黄浦区茂名南路169弄",121.46913352426908,31.221248493144664,"2022-05-24"
"黄浦区","上海市黄浦区尚文路133弄",121.49799257691318,31.221508436760633,"2022-05-24"
"黄浦区","上海市黄浦区西藏南路1433弄",121.4955320282908,31.210358932450475,"2022-05-24"
"黄浦区","上海市黄浦区斜土东路68弄",121.49727096809701,31.21408003382973,"2022-05-24"
"黄浦区","上海市黄浦区斜土路688号",121.47948856137424,31.208199893901952,"2022-05-24"
"静安区","上海市静安区宝昌路517号",121.47945056305119,31.26544612889307,"2022-05-24"
